feature,target,spearman_rho,p_value,n,abs_rho
park_NDVI_core_minus_outer,coh_2-6h,-0.4285714285714286,0.2894032248467901,8,0.4285714285714286
park_NDVI_core_minus_outer,coh_diurnal,-0.4285714285714286,0.2894032248467901,8,0.4285714285714286
dNDBI_inner_minus_outer,att_long,0.4047619047619048,0.3198886412288162,8,0.4047619047619048
dNDVI_mid_minus_outer,att_7-14d,-0.4047619047619048,0.3198886412288162,8,0.4047619047619048
dNDVI_ring_250_500,att_7-14d,-0.4047619047619048,0.3198886412288162,8,0.4047619047619048
dNDVI_ring_250_500,coh_2-6h,0.4047619047619048,0.3198886412288162,8,0.4047619047619048
dNDVI_ring_500_1000,att_2-6h,-0.4047619047619048,0.3198886412288162,8,0.4047619047619048
green_mid_advantage,att_7-14d,-0.4047619047619048,0.3198886412288162,8,0.4047619047619048
green_mid_advantage,coh_2-6h,0.4047619047619048,0.3198886412288162,8,0.4047619047619048
green_outer_advantage,att_2-6h,-0.4047619047619048,0.3198886412288162,8,0.4047619047619048
built_core_advantage,att_2-7d,-0.38095238095238104,0.35181255311756476,8,0.38095238095238104
built_mid_advantage,att_2-7d,-0.38095238095238104,0.35181255311756476,8,0.38095238095238104
built_mid_advantage,coh_2-6h,0.38095238095238104,0.35181255311756476,8,0.38095238095238104
dNDBI_ring_0_250,att_2-7d,0.38095238095238104,0.35181255311756476,8,0.38095238095238104
dNDBI_ring_250_500,att_2-7d,0.38095238095238104,0.35181255311756476,8,0.38095238095238104
dNDBI_ring_250_500,coh_2-6h,-0.38095238095238104,0.35181255311756476,8,0.38095238095238104
dNDVI_mid_minus_outer,att_short,-0.38095238095238104,0.35181255311756476,8,0.38095238095238104
dNDVI_mid_minus_outer,coh_6-18h,0.38095238095238104,0.35181255311756476,8,0.38095238095238104
dNDVI_mid_minus_outer,coh_short,0.38095238095238104,0.35181255311756476,8,0.38095238095238104
dNDVI_ring_0_250,att_short,-0.38095238095238104,0.35181255311756476,8,0.38095238095238104
dNDVI_ring_0_250,coh_7-14d,-0.38095238095238104,0.35181255311756476,8,0.38095238095238104
dNDVI_ring_0_250,coh_long,-0.38095238095238104,0.35181255311756476,8,0.38095238095238104
green_core_advantage,att_short,-0.38095238095238104,0.35181255311756476,8,0.38095238095238104
green_core_advantage,coh_7-14d,-0.38095238095238104,0.35181255311756476,8,0.38095238095238104
green_core_advantage,coh_long,-0.38095238095238104,0.35181255311756476,8,0.38095238095238104
built_contrast_persistence,att_6-18h,-0.3571428571428572,0.38512064355625636,8,0.3571428571428572
built_mid_advantage,att_2-6h,-0.3571428571428572,0.38512064355625636,8,0.3571428571428572
dNDBI_ring_250_500,att_2-6h,0.3571428571428572,0.38512064355625636,8,0.3571428571428572
dNDVI_ring_0_250,att_6-18h,-0.3571428571428572,0.38512064355625636,8,0.3571428571428572
dNDVI_ring_0_250,coh_2-6h,0.3571428571428572,0.38512064355625636,8,0.3571428571428572
dNDVI_ring_250_500,coh_7-14d,-0.3571428571428572,0.38512064355625636,8,0.3571428571428572
dNDVI_ring_250_500,coh_long,-0.3571428571428572,0.38512064355625636,8,0.3571428571428572
dNDVI_ring_500_1000,coh_6-18h,-0.3571428571428572,0.38512064355625636,8,0.3571428571428572
dNDVI_ring_500_1000,coh_short,-0.3571428571428572,0.38512064355625636,8,0.3571428571428572
green_core_advantage,att_6-18h,-0.3571428571428572,0.38512064355625636,8,0.3571428571428572
green_core_advantage,coh_2-6h,0.3571428571428572,0.38512064355625636,8,0.3571428571428572
green_mid_advantage,coh_7-14d,-0.3571428571428572,0.38512064355625636,8,0.3571428571428572
green_mid_advantage,coh_long,-0.3571428571428572,0.38512064355625636,8,0.3571428571428572
green_outer_advantage,coh_6-18h,-0.3571428571428572,0.38512064355625636,8,0.3571428571428572
green_outer_advantage,coh_short,-0.3571428571428572,0.38512064355625636,8,0.3571428571428572
built_contrast_persistence,att_7-14d,-0.3333333333333334,0.4197530864197531,8,0.3333333333333334
built_contrast_persistence,coh_2-6h,0.3333333333333334,0.4197530864197531,8,0.3333333333333334
dNDBI_mid_minus_outer,coh_18-30h (diurnal),-0.3333333333333334,0.4197530864197531,8,0.3333333333333334
dNDBI_mid_minus_outer,coh_diurnal,-0.3333333333333334,0.4197530864197531,8,0.3333333333333334
dNDVI_inner_minus_outer,att_short,-0.3333333333333334,0.4197530864197531,8,0.3333333333333334
